username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2013-11-12 19:25;0;0;"apparently i am an isfj but i don't know what that means.";;;;"400464364160811008";https://twitter.com/jennPLUSn/status/400464364160811008
;2013-10-27 22:31;0;1;"Did yet another personality test according to Myer Briggs,a more detailed one and it reveals I am an ISFJ(Introvert, senser, feeler, judger)";;;;"394697869799591937";https://twitter.com/zufie/status/394697869799591937
;2013-10-26 11:47;0;0;"@chelizz I am apparently an ISFJ today";;@chelizz;;"394173493614366720";https://twitter.com/chelseariffic/status/394173493614366720
;2013-10-25 16:13;0;1;"proof @McAllred and I were destined for each other! http://www. geekinheels.com/wp-content/upl oads/2013/10/star_wars_mbti.png … Note: I am and "ENTP" and she is an "ISFJ"";;@McAllred;;"393877991614193664";https://twitter.com/Tyler_Allred/status/393877991614193664
;2013-10-21 12:46;0;0;"Apparently, my personality type is ISFJ. I am an introvert. More of a person to play the side kick than be... http:// tmblr.co/ZHmLXyyGbCHY";;;;"392376488261328896";https://twitter.com/quixoticdreams/status/392376488261328896
;2013-10-21 12:10;0;0;"@DBryanRhodes - So, I finally got around to taking the Myers Briggs test lol. Apparently I am an ISFJ. ;)";;@DBryanRhodes;;"392367376781418496";https://twitter.com/Mesteele83/status/392367376781418496
;2013-10-20 20:01;0;0;"Me, apparently. "I am an ISFJ - The Protector!" http://www. typefinder.com/isfj";;;;"392123405098418176";https://twitter.com/billmason/status/392123405098418176
;2013-10-20 08:41;0;0;"5. I am an ISFJ. Though, I consider myself as an ambivert so I'm in the middle between an Introvert and Extravert #20ThingsAboutMe";;;#20ThingsAboutMe;"391952241013178368";https://twitter.com/janaspyjamas/status/391952241013178368
;2013-10-17 19:00;0;0;"@BornToRoar Interesting that you should list your #personality . I am an #ISFJ and so well suited to owning http://www. 12moons.net";;@BornToRoar;#personality #ISFJ;"391021025808224256";https://twitter.com/EllenxTimm/status/391021025808224256
;2013-10-10 19:43;0;1;"@lissarob Hi - thnx for the follow! Out of interest I am an ISFJ!";;@lissarob;;"388495075577065473";https://twitter.com/lynne_1235/status/388495075577065473
;2013-10-08 18:57;0;0;"@3BeesBlueBonnet @tsalomons @AliaJoyH I am an ISFJ so maybe you're onto something #incouragewriters";;@3BeesBlueBonnet @tsalomons @AliaJoyH;#incouragewriters;"387758659071004672";https://twitter.com/beautyinhistime/status/387758659071004672
;2013-10-05 04:18;0;0;"@EmmaLouiseTyler @DpLickthelid that's the one that told me ISFJ...not sure how much of an intravert I am though";;@EmmaLouiseTyler @DpLickthelid;;"386450301420859392";https://twitter.com/StasieH/status/386450301420859392
;2013-09-28 06:26;0;1;"Well, apparently, I am an ISFJ personality type ( http:// typelogic.com/isfj.html ). Which, per the chart I'm... http:// fb.me/6v8ekmqIM";;;;"383945920930668544";https://twitter.com/ToryMichaels/status/383945920930668544
;2013-09-27 17:03;0;0;"The descriptions our presenter read for everyone were spot on for the most part. (I am an ISFJ, if anyone was wondering.)";;;;"383743814176735234";https://twitter.com/MsNystedtMusic/status/383743814176735234
;2013-09-22 07:52;0;0;"The more I read about personality types the more confident I am in saying that I'm an ISFJ.";;;;"381793172881678337";https://twitter.com/harveymonster/status/381793172881678337
;2013-09-20 23:02;0;0;"I am an ISFJ - The Protector! http://www. truity.com/isfj";;;;"381297297394376704";https://twitter.com/boyegcs/status/381297297394376704
;2013-09-20 16:52;0;0;"Guys I am an ISFJ -feels special knowing my personality type-";;;;"381204347633168384";https://twitter.com/naxedra/status/381204347633168384
;2013-09-18 07:15;0;1;"I am an ISFJ: http://www. 16personalities.com/ISFJ-personali ty … How abt u? #personality #myersbriggs";;;#personality #myersbriggs;"380334263725338624";https://twitter.com/bloggoneit/status/380334263725338624
;2013-09-16 05:08;0;0;"were you an isfj i cant recall — Yes! I am an ISFJ. http:// ask.fm/a/65mogoj6";;;;"379577462692544513";https://twitter.com/KishiFishy/status/379577462692544513
;2013-09-13 14:27;0;0;"btw tlist i took a personality test today in english and i am an ISFJ WOOOOOOP INTROVERT FO LYFE";;;;"378631146831368192";https://twitter.com/_jhameel/status/378631146831368192
;2013-09-11 13:11;0;4;"i could do old testament...OR i could take a personality test and find out i am now an ISFJ #priorities #guesswhichichose";;;#priorities #guesswhichichose;"377887103087960064";https://twitter.com/courrtneyanne/status/377887103087960064
;2013-09-11 07:19;0;0;"Apparently at midnight I am an ISFJ. Moderately in the middle on almost all sections.";;;;"377798576237068288";https://twitter.com/png_meri/status/377798576237068288
;2013-09-09 18:01;0;0;"so i am an ISFJ hmm so that means i am most like krista ^_^";;;;"377235471463907328";https://twitter.com/oldhamahannah/status/377235471463907328
;2013-09-08 20:15;0;0;"I am an ISFJ. I (introverted) S (sensing) F (feeling) J (judging). What are you? :) http:// pinterest.com/pin/2687383027 37914462/ …";;;;"376906628236582912";https://twitter.com/RWinberry/status/376906628236582912
;2013-09-06 23:27;0;0;"Myers-Briggs result: ISFJ-- I am an introverted, sensory perceptive, feelings-oriented judgmental person. Yes-- that sounds about right.";;;;"376230158274813953";https://twitter.com/Elle_Dee_13/status/376230158274813953
;2013-09-03 20:37;0;0;"@kevpeebs @heysuburban I have no idea how I am an ISFJ according to that damn deer.";;@kevpeebs @heysuburban;;"375100386979246080";https://twitter.com/SamanthaDear8/status/375100386979246080
;2013-09-01 17:33;0;0;"I am quite sure that Ben is an ISFJ. http://www. personalitypage.com/ISFJ.html #BBAU #MBTI";;;#BBAU #MBTI;"374329311634808833";https://twitter.com/realitytubes/status/374329311634808833
;2013-09-01 17:22;0;0;"@PastorOnTheFly haha. I am learning a lot about my wife who is an ISFJ. forgive us ENTPs for invading your space from time to time. :)";;@PastorOnTheFly;;"374326450133798912";https://twitter.com/traviscallen/status/374326450133798912
;2013-08-20 05:18;0;0;"I am an ISFJ/Defender, like 7% of the population. Download the Personality Test app to learn your type. http:// ahelms.com/apps/pt.htm";;;;"369795568006336512";https://twitter.com/DesilvaMe/status/369795568006336512
;2013-08-13 04:18;0;0;"took a personality type test. is this the same one you took @chrissy__ ? // I am an ISFJ - The Protector http://www. truity.com/isfj";;@chrissy__;;"367243657230827520";https://twitter.com/nvmenor/status/367243657230827520
;2013-08-02 20:00;0;0;"@AbigailNunez is that anything similar to an ISFJ? That's what I am";;@AbigailNunez;;"363494559788969985";https://twitter.com/meaganramos25/status/363494559788969985
;2013-07-25 11:34;0;0;"Welp, I am STILL an ISFJ. Hasn't changed one bit.";;;;"360468113344565249";https://twitter.com/NappeunWoman/status/360468113344565249
;2013-07-24 13:09;0;0;"Just done the #myersbriggs personality test. I am an ISFJ - The Protector! http://www. truity.com/isfj";;;#myersbriggs;"360129544205762560";https://twitter.com/Charlodopolous/status/360129544205762560
;2013-07-23 09:21;0;0;"@thando_mahlaba i am an ISFJ whatever that means #Myers Brigg";;@thando_mahlaba;#Myers;"359709892266823682";https://twitter.com/nkulimtetwa/status/359709892266823682
;2013-07-22 01:29;0;0;"Did the test last night n I am an ISFJ type.";;;;"359228585782951936";https://twitter.com/O_M_Jee/status/359228585782951936
;2013-07-19 14:24;0;1;"@Fariko_Barbie @farikogirschwin i am an #enfP PERCEIVER but Girsch is an #isfJ JUDGER but he is an Introvert, so he won't tell :P #FarikoPIP";;@Fariko_Barbie @farikogirschwin;#enfP #isfJ #FarikoPIP;"358336527752896512";https://twitter.com/FarikoBrainiac/status/358336527752896512
;2013-07-13 00:29;0;0;"I am an ISFJ/Defender, like 7% of the population. Download the Personality Test app to learn your type. http:// ahelms.com/apps/pt.htm";;;;"355952044374364160";https://twitter.com/raashid_C/status/355952044374364160
;2013-07-10 07:12;0;1;"Took Myers Brigg test again after 8 years - I'm no longer an INTJ, now I am ISFJ!!! Mind blown. My boyfriend is… https:// plus.google.com/10460016235430 0806439/posts/Z6wzsGbmmBw …";;;;"354966262792728576";https://twitter.com/katekalcevich/status/354966262792728576
;2013-07-05 07:27;0;0;"guys i am an ISFJ. http://www. personalitypage.com/ISFJ.html";;;;"353158184598388737";https://twitter.com/tmeaen/status/353158184598388737
;2013-06-29 20:21;0;0;"I am an ISFJ ...Take the test and see what you are! :) http://www. truity.com/isfj";;;;"351178728287633411";https://twitter.com/miraclewelsh/status/351178728287633411
;2013-06-29 14:34;0;0;"I am an ENTJ. My wife is an ISFJ. We just solved 65% of our marital spats.. hahaha...";;;;"351091352425086976";https://twitter.com/EducatedAce/status/351091352425086976
;2013-06-23 18:14;0;0;"@caraiscute And maybe I just want you to be an ISFJ because I am xD";;@caraiscute;;"348972454116462593";https://twitter.com/phantasiai/status/348972454116462593
;2013-06-22 18:02;0;0;"My sister thought I was an ENFP for the longest time and I always felt she was wrong but now I know that I am an ISFJ and that feels right";;;;"348606914529202176";https://twitter.com/LPFlos/status/348606914529202176
;2013-06-21 07:53;0;0;"I am an ISFJ! Check out your awesome MBTI type head here: https://www. cpp.com/contents/type- heads.aspx?type=isfj … @thembti #myersbriggs @CSOResearch pic.twitter.com/LuFSVdOiDD";;@thembti @CSOResearch;#myersbriggs;"348091198864490496";https://twitter.com/AzraCausevic/status/348091198864490496
;2013-06-13 22:13;0;0;"@AmuseChimp Omg... do you know Enneagram? I know why Romney seems like an ISFJ but I swear he is NOT (I am). He seems like he cares about...";;@AmuseChimp;;"345408548001431552";https://twitter.com/phantasiai/status/345408548001431552
;2013-05-20 15:16;0;0;"I took an online Meyers Briggs type test. It says I am now an ISFJ rather than an INFP. How will I cope?";;;;"336606482852364288";https://twitter.com/bardsong/status/336606482852364288
;2013-05-11 21:44;0;0;"Screw being an ISFJ. I am PISSED at the guy who rearended my mom and me and just drove off! I really hope the driver gets his just desserts.";;;;"333442640811008001";https://twitter.com/waffocopter/status/333442640811008001
;2013-05-07 08:25;0;0;"Really? I don't know about this. | I am an ISFJ - The Protector! Read more at http:// personalitydesk.com/isfj";;;;"331791839483015168";https://twitter.com/Adm_Hawthorne/status/331791839483015168
;2013-04-23 08:33;0;0;"I am an ISFJ personality. Yea it fits...@laurenptuttle http://www. 16personalities.com/isfj-personali ty …";;@laurenptuttle;;"326720536904347649";https://twitter.com/emilyruthtorg/status/326720536904347649
;2013-04-22 09:20;0;0;"Procrastinating through the day by revisiting my psychology theorists. I am an ISFJ personality type, what are you? http:// typelogic.com/isfj.html";;;;"326369932105371648";https://twitter.com/emily_sauce/status/326369932105371648
;2013-04-19 17:56;0;1;"didnt post political status on facebook #successkid Its days like this that convince me I am actually an ISFJ. and I hate being an SJ. #MBTI";;;#successkid #MBTI;"325412584125779970";https://twitter.com/nootherrefuge/status/325412584125779970
;2013-04-18 08:37;0;2;"Ladies take note that I am an ISFJ...anybody match up with me?";;;;"324909601982140419";https://twitter.com/Prestoitsmagic/status/324909601982140419
;2013-04-09 14:34;0;0;"@LizClutterbuck @kingsxlilley just realised I am married & have been for 14 years to an ISFJ. explains a lot of things.";;@LizClutterbuck @kingsxlilley;;"321737834459439104";https://twitter.com/GregYerbury/status/321737834459439104
;2013-04-02 22:32;0;0;"Apparently I am an ISFJ looking for an ESFP. #learnsomethingnew";;;#learnsomethingnew;"319321453591949313";https://twitter.com/jkcementina/status/319321453591949313
;2013-04-01 19:02;0;0;"Apparently I am an ISFJ/P. Yeah they couldn't decide on the last one. yay.";;;;"318906306117386240";https://twitter.com/isabelthepanda/status/318906306117386240
;2013-03-20 18:42;0;0;"I am an ISFJ - The Protector! http://www. truity.com/isfj";;;;"314552459790008322";https://twitter.com/ScrubsAndLattes/status/314552459790008322
;2013-03-11 16:49;0;0;"Date nite = Meyers-Briggs test for me. Turns out I am an ISFJ whatever that is. I assume it means best ever.";;;;"311262609519280129";https://twitter.com/dhall77/status/311262609519280129
;2013-03-11 13:12;0;0;"I am an ESFP. Now I only need to find the ISTJ or ISFJ.";;;;"311208086356500480";https://twitter.com/azlina_z/status/311208086356500480
;2013-03-11 00:56;0;0;"I am an ISFJ type. The nurturer as they called it. Cool";;;;"311022703018659840";https://twitter.com/peanutkacangah/status/311022703018659840
;2013-03-01 10:42;0;0;"I am an ISFJ according to this personality test. Every 6 out of 100 people have my personality. #Lolz";;;#Lolz;"307561410806816769";https://twitter.com/MichaelCBurns/status/307561410806816769
;2013-02-26 13:58;1;1;"As an ISFJ I am now only looking to date ESFP's.";;;;"306523765041397760";https://twitter.com/yellc/status/306523765041397760
